FIXEDDEPOSITID,INVESTMENTACCOUNTID,PRINCIPALAMOUNT,INTERESTRATE,MATURITYDATE,INTERESTPAYMENTFREQUENCY,MATURITYAMOUNT
3650,BFGF45787645786803,279426,5.26,YYYY-59-DD 10:59:SS,Yearly,1365197
3651,BSRB55268013338857,297737,6.29,YYYY-35-DD 20:35:SS,Quarterly,479973
3652,WUDJ25886340368532,438008,7.69,YYYY-46-DD 10:46:SS,Monthly,9109550
3653,GNQV62324870084552,796074,8.63,YYYY-46-DD 13:46:SS,Daily,796103
3654,CQKY06279545911527,258434,5.55,YYYY-06-DD 02:06:SS,Half Yearly,258472
3655,BTCN84307308481690,133459,5.33,YYYY-02-DD 04:02:SS,Weekly,8607415
3656,MSFM77333910326666,325909,6.94,YYYY-33-DD 21:33:SS,Monthly,6880682
3657,NTZA28619387618412,803280,6.38,YYYY-14-DD 12:14:SS,Daily,5143044
3658,ZQCU27108759779095,509212,6.4,YYYY-21-DD 16:21:SS,Quarterly,509228
3659,JIQB97290080129130,515775,5.37,YYYY-21-DD 07:21:SS,Half Yearly,9278047
3660,MXYM51972354297159,754952,7.57,YYYY-13-DD 21:13:SS,Monthly,1962369
3661,OYRC02206649602111,264964,6.31,YYYY-25-DD 19:25:SS,Half Yearly,3327971
3662,GYOR25318663373968,959716,7.34,YYYY-30-DD 06:30:SS,Monthly,1723197
3663,YBKT03599887344854,610695,8.32,YYYY-03-DD 19:03:SS,Monthly,5597798
3664,CYIF74703035980804,658661,6.53,YYYY-27-DD 02:27:SS,Monthly,7915133
3665,JSEO54172051847491,605631,7.25,YYYY-14-DD 05:14:SS,Yearly,2069912
3666,WYOK52353174033220,920596,7.48,YYYY-43-DD 13:43:SS,Half Yearly,920603
3667,TAOH76520490833146,247654,7.78,YYYY-51-DD 19:51:SS,Half Yearly,1953413
3668,TXKM53201463223004,83337,8.64,YYYY-17-DD 07:17:SS,Quarterly,7082448
3669,YIOT28372807109889,245569,7.93,YYYY-13-DD 13:13:SS,Yearly,8806851
3670,UUYD77977295582420,630741,8.16,YYYY-06-DD 14:06:SS,Daily,1850953
3671,REHQ02715749303521,852442,5.65,YYYY-05-DD 00:05:SS,Monthly,8740346
3672,ZWSG72281631753369,45802,6.2,YYYY-01-DD 09:01:SS,Monthly,6733340
3673,BFGF45787645786803,498288,8.3,YYYY-43-DD 15:43:SS,Quarterly,1326370
3674,VXWK51620205779873,712034,8.84,YYYY-34-DD 19:34:SS,Daily,5612278
3675,HNNF97545743164040,286322,6.85,YYYY-23-DD 00:23:SS,Daily,4275660
3676,YBKT03599887344854,391303,8.57,YYYY-54-DD 21:54:SS,Monthly,4058886
3677,KIFX09894294530728,613871,8.56,YYYY-21-DD 15:21:SS,Monthly,7498589
3678,HASZ91557798589889,808156,8.29,YYYY-49-DD 13:49:SS,Monthly,8903161
3679,TPJX99074191364347,945342,7.65,YYYY-17-DD 07:17:SS,Monthly,945359
3680,OPBK37681567346552,267743,7.43,YYYY-06-DD 23:06:SS,Monthly,267779
3681,KLQX87693438020777,836874,5.96,YYYY-20-DD 02:20:SS,Daily,1506903
3682,ZLCM76973051409622,528756,5.12,YYYY-53-DD 06:53:SS,Monthly,8438694
3683,RBRH49588356080041,366886,5.77,YYYY-55-DD 07:55:SS,Weekly,1147719
3684,WJXS50539910807986,224984,7.73,YYYY-56-DD 11:56:SS,Daily,3061193
3685,CDTE55251979808232,654241,6.15,YYYY-00-DD 13:00:SS,Quarterly,3851200
3686,VCFL01891833763057,793115,8.6,YYYY-15-DD 22:15:SS,Yearly,6293938
3687,SUTW06240330644480,915190,7.79,YYYY-40-DD 10:40:SS,Quarterly,9719179
3688,DULN54280344823085,133998,8.92,YYYY-59-DD 05:59:SS,Quarterly,252569
3689,CQKY06279545911527,131713,6.62,YYYY-42-DD 15:42:SS,Weekly,8917744
3690,CDQD86815964606004,626146,5.52,YYYY-29-DD 20:29:SS,Weekly,5220067
3691,CDHA08634823305425,204787,8.29,YYYY-17-DD 03:17:SS,Daily,4835846
3692,JEOT90821851896276,857960,5.71,YYYY-04-DD 08:04:SS,Quarterly,6828117
3693,EFZA96900143020687,797607,7.44,YYYY-57-DD 12:57:SS,Weekly,9113079
3694,UNZG19372897702952,659671,6.66,YYYY-33-DD 02:33:SS,Quarterly,659698
3695,KXSI45294531804341,870110,6.39,YYYY-26-DD 08:26:SS,Daily,5117447
3696,HQMX77731805141037,673670,5.78,YYYY-46-DD 00:46:SS,Yearly,4661143
3697,QRNC95239685272865,866075,7.3,YYYY-14-DD 19:14:SS,Daily,4688462
3698,PRMQ53105321653997,273009,6.71,YYYY-33-DD 14:33:SS,Monthly,4000965
3699,PYFM55315932263359,616142,8.87,YYYY-19-DD 05:19:SS,Monthly,3170071
3700,HAEC35563974699664,622995,5.19,YYYY-28-DD 21:28:SS,Quarterly,623018
3701,QRNC95239685272865,201122,6.59,YYYY-52-DD 21:52:SS,Daily,4595012
3702,MFYU72790257987750,335772,5.72,YYYY-36-DD 04:36:SS,Quarterly,9582140
3703,RHUX48759369523085,801941,8.4,YYYY-54-DD 17:54:SS,Daily,4258171
3704,OQCH19787001048949,234839,5.3,YYYY-26-DD 12:26:SS,Daily,9912913
3705,CQKC61029565478686,366881,7.79,YYYY-16-DD 05:16:SS,Monthly,7555259
3706,IZNT51183978727365,410917,6.64,YYYY-19-DD 18:19:SS,Weekly,9042280
3707,IAHS39455782389637,331851,5.14,YYYY-00-DD 00:00:SS,Yearly,541972
3708,YRYN11563189454649,102944,7.2,YYYY-15-DD 19:15:SS,Daily,2152536
3709,TJVA82170020307038,40121,7.98,YYYY-18-DD 18:18:SS,Half Yearly,5510092
3710,OYYW71907687224782,99458,8.19,YYYY-37-DD 22:37:SS,Daily,5584752
3711,MJLL62352761105463,910027,7.66,YYYY-40-DD 16:40:SS,Monthly,5755135
3712,URQR57200714799372,722963,8.53,YYYY-40-DD 19:40:SS,Yearly,9912121
3713,GJOU45393775058985,341508,8.86,YYYY-07-DD 00:07:SS,Quarterly,6907990
3714,SSEV87455935495815,934542,5.1,YYYY-46-DD 22:46:SS,Yearly,8769534
3715,XNHJ74177595198259,705264,6.4,YYYY-01-DD 20:01:SS,Yearly,6368165
3716,NMCM47282915189694,437467,6.88,YYYY-53-DD 01:53:SS,Daily,9406822
3717,CFJX60053815520823,37897,6.83,YYYY-22-DD 03:22:SS,Monthly,9660351
3718,EXSC55158781704880,995382,5.69,YYYY-10-DD 21:10:SS,Quarterly,4572244
3719,RVCH54764483080106,692163,7.2,YYYY-55-DD 06:55:SS,Quarterly,1615463
3720,LBRW87153627029949,404866,5.61,YYYY-35-DD 15:35:SS,Weekly,8993906
3721,CKJG99779049702290,323037,5.27,YYYY-49-DD 19:49:SS,Monthly,1564809
3722,RGLE64952032470988,733688,6.95,YYYY-25-DD 03:25:SS,Weekly,2825220
3723,ZBQL80693368956207,205633,7.6,YYYY-06-DD 22:06:SS,Daily,5293315
3724,XOOF81941918654432,303927,8.7,YYYY-11-DD 15:11:SS,Monthly,9219423
3725,TLCX23577115178523,178431,8.21,YYYY-03-DD 08:03:SS,Quarterly,782933
3726,FDLY36577647672688,452645,5.55,YYYY-09-DD 20:09:SS,Quarterly,452646
3727,IBPZ12392772392727,124355,7.32,YYYY-46-DD 07:46:SS,Daily,2887374
3728,YQJF79923339936563,857111,5.99,YYYY-17-DD 08:17:SS,Daily,1438724
3729,BUMH80049117385851,230475,5.43,YYYY-55-DD 21:55:SS,Yearly,7933702
3730,KYOC74053531152145,78112,8.62,YYYY-41-DD 14:41:SS,Daily,7914603
3731,QASD65383442571955,473537,8.71,YYYY-09-DD 21:09:SS,Half Yearly,6633787
3732,EUTM07630640114632,576097,8.82,YYYY-52-DD 01:52:SS,Half Yearly,1848477
3733,RQKA35588011806858,639452,7.59,YYYY-16-DD 17:16:SS,Quarterly,8882900
3734,QDBS19217986527143,877218,7.96,YYYY-47-DD 23:47:SS,Monthly,4539950
3735,SYLB11017140148210,707515,5.68,YYYY-35-DD 16:35:SS,Quarterly,4623787
3736,UQNF91345974092365,805297,7.39,YYYY-20-DD 10:20:SS,Weekly,805345
3737,PAFG14333099205405,433619,5.99,YYYY-39-DD 05:39:SS,Yearly,4387021
3738,YIGO87202692086108,943224,6.16,YYYY-31-DD 18:31:SS,Monthly,5897758
3739,HIYC21009655907077,439580,6,YYYY-33-DD 10:33:SS,Daily,1043755
3740,WGXM33982760077673,202953,6.8,YYYY-30-DD 19:30:SS,Quarterly,6279472
3741,YDIP18628973982758,692065,5.24,YYYY-44-DD 08:44:SS,Yearly,9921649
3742,DMZJ05297087974917,338406,5.59,YYYY-58-DD 16:58:SS,Weekly,9518401
3743,CNHV63958854073157,686608,8.97,YYYY-40-DD 04:40:SS,Half Yearly,5606600
3744,EJJW81058032653212,71102,8.96,YYYY-35-DD 15:35:SS,Yearly,2135781
3745,BAXG28949329417875,110077,7.92,YYYY-46-DD 08:46:SS,Weekly,2438325
3746,ZMSG46514882192902,397109,5.94,YYYY-52-DD 16:52:SS,Weekly,4965711
3747,TGNB95213129187560,767982,8.63,YYYY-29-DD 14:29:SS,Quarterly,767983
3748,OKHC48573841150307,489598,7.61,YYYY-48-DD 15:48:SS,Monthly,8622009
3749,BGZO68557813539745,371682,7.47,YYYY-41-DD 03:41:SS,Yearly,2030805
3750,KBQB91405622659946,475252,8.2,YYYY-38-DD 20:38:SS,Weekly,2033110
3751,TTLH94212331025910,317748,7.47,YYYY-50-DD 11:50:SS,Yearly,3444097
3752,IRXK35318368008054,418770,5.73,YYYY-58-DD 09:58:SS,Monthly,7626187
3753,PDZY09824088291044,447275,7.8,YYYY-03-DD 08:03:SS,Monthly,9345308
3754,BGAS41313736628700,442311,7.55,YYYY-24-DD 11:24:SS,Quarterly,4164129
3755,DZTI26782941762064,540845,5.6,YYYY-32-DD 02:32:SS,Yearly,3735083
3756,VDCC00976667956349,288359,6.82,YYYY-23-DD 04:23:SS,Weekly,7461207
3757,MTPI34474563336655,677227,5.72,YYYY-56-DD 01:56:SS,Monthly,5083161
3758,TMQE24602115906047,809528,7.9,YYYY-58-DD 17:58:SS,Yearly,6035713
3759,YMBR60445498765576,976925,6.7,YYYY-12-DD 04:12:SS,Monthly,2852876
3760,VWWS88732970439806,24862,8.27,YYYY-53-DD 12:53:SS,Daily,8226264
3761,OPBK37681567346552,67272,8.6,YYYY-44-DD 23:44:SS,Quarterly,8879153
3762,QXLZ12985124368285,721964,6.16,YYYY-09-DD 09:09:SS,Daily,5918681
3763,CXAS13658001863332,865537,5.49,YYYY-10-DD 10:10:SS,Weekly,4666325
3764,ZBQL80693368956207,76916,6.11,YYYY-51-DD 00:51:SS,Half Yearly,1269968
3765,HRNL26374359260376,479717,5.56,YYYY-12-DD 14:12:SS,Weekly,1100358
3766,DDVM85169892709089,23252,5.29,YYYY-58-DD 20:58:SS,Yearly,4740964
3767,KKAX35138934664219,520445,5.1,YYYY-59-DD 12:59:SS,Daily,4828137
3768,RWYX76594661017543,973756,7.21,YYYY-19-DD 01:19:SS,Weekly,9255147
3769,YHGN71888280963558,893760,5,YYYY-41-DD 07:41:SS,Weekly,5516301
3770,EPAH44146965360203,903853,5.79,YYYY-40-DD 15:40:SS,Monthly,9878260
3771,VVRC88544360740130,200795,6.59,YYYY-29-DD 17:29:SS,Yearly,9550596
3772,GINF58064308979198,574998,8.37,YYYY-08-DD 23:08:SS,Weekly,6621481
3773,BIWZ21272567226509,834331,5.89,YYYY-30-DD 02:30:SS,Half Yearly,9191477
3774,RWRW95072922357100,699604,8.41,YYYY-25-DD 00:25:SS,Quarterly,8226596
3775,EHFV12816725073302,832722,7.5,YYYY-30-DD 17:30:SS,Monthly,8358826
3776,BJCA48525734590559,630491,5.31,YYYY-05-DD 22:05:SS,Yearly,8031189
3777,TXMB70352832407852,851776,6.94,YYYY-04-DD 05:04:SS,Daily,8718974
3778,IZBW15227189547217,142613,7.78,YYYY-42-DD 00:42:SS,Yearly,5750575
3779,KUEK16263817252913,67270,5.43,YYYY-17-DD 19:17:SS,Half Yearly,269618
3780,IUPQ04312511976719,83289,5.28,YYYY-08-DD 02:08:SS,Yearly,7673482
3781,AQFF73870276543986,301224,7,YYYY-13-DD 05:13:SS,Daily,7770642
3782,WBUS99097290173024,864479,8.54,YYYY-50-DD 21:50:SS,Yearly,8594274
3783,FHAR28991533991783,214670,5.9,YYYY-48-DD 15:48:SS,Half Yearly,2681771
3784,AATL56921559480456,491112,5.77,YYYY-26-DD 21:26:SS,Weekly,2356230
3785,QHKZ40554046667216,812250,6.71,YYYY-26-DD 09:26:SS,Monthly,2668520
3786,YAWO26258768849536,806259,7.94,YYYY-34-DD 20:34:SS,Daily,3588971
3787,UYOR62639856961419,950296,8.2,YYYY-13-DD 17:13:SS,Yearly,7853849
3788,HYCF48401415084387,501092,7.41,YYYY-49-DD 06:49:SS,Half Yearly,8776941
3789,CDQD86815964606004,949011,6.92,YYYY-34-DD 16:34:SS,Daily,1026121
3790,VWWS88732970439806,533719,7.39,YYYY-06-DD 11:06:SS,Monthly,7046754
3791,WJBU25802431934254,135495,7.48,YYYY-42-DD 19:42:SS,Monthly,3279572
3792,EUTM07630640114632,569302,6.32,YYYY-59-DD 00:59:SS,Weekly,811318
3793,EPSM04497541778219,596827,8.57,YYYY-00-DD 03:00:SS,Daily,9229939
3794,VQGQ45136045661425,838155,5.83,YYYY-35-DD 12:35:SS,Daily,3199372
3795,SBQR21571733019056,856531,7.44,YYYY-44-DD 05:44:SS,Monthly,3817144
3796,VNBR84269467355299,998197,5.37,YYYY-34-DD 19:34:SS,Half Yearly,6403127
3797,MJCN65753946466376,373813,6.82,YYYY-54-DD 19:54:SS,Monthly,4761322
3798,ODEL22453085365339,402553,7.35,YYYY-30-DD 23:30:SS,Half Yearly,3075988
3799,HFFJ87650584079971,812508,6.36,YYYY-43-DD 08:43:SS,Quarterly,5188791
3800,FTYW18647078068624,755467,5.52,YYYY-40-DD 13:40:SS,Weekly,7405735
3801,VFIP74840496301006,852256,6.24,YYYY-03-DD 00:03:SS,Daily,4287169
3802,YWNY16183952109762,177603,7.2,YYYY-08-DD 11:08:SS,Weekly,7769582
3803,GWST69805183090779,132774,8.43,YYYY-40-DD 07:40:SS,Half Yearly,8121436
3804,BFQM21423311774068,713239,6.66,YYYY-52-DD 01:52:SS,Daily,5553226
3805,YRJJ56968015521297,340648,6,YYYY-40-DD 22:40:SS,Half Yearly,6462025
3806,LADL04715204865584,140777,5.68,YYYY-13-DD 01:13:SS,Daily,8202069
3807,FXMZ58068941934575,524950,7.96,YYYY-19-DD 14:19:SS,Weekly,9623142
3808,WEGF57998830259607,51997,6.51,YYYY-35-DD 21:35:SS,Half Yearly,616200
3809,OIXU36395038669112,695193,6.41,YYYY-48-DD 03:48:SS,Half Yearly,5286360
3810,SPMZ11164426050969,282064,8.59,YYYY-40-DD 15:40:SS,Daily,1798828
3811,YAYC83712484130433,534441,7.31,YYYY-47-DD 05:47:SS,Daily,3664826
3812,HVVG01760505142656,32054,8.13,YYYY-01-DD 04:01:SS,Quarterly,766127
3813,QXRZ26829273510630,282217,8.9,YYYY-40-DD 04:40:SS,Monthly,7630139
3814,ZBQL80693368956207,64726,7.62,YYYY-38-DD 05:38:SS,Monthly,6527708
3815,GGRI84683293864635,64594,5.79,YYYY-13-DD 19:13:SS,Monthly,7850189
3816,UDHH28614100482348,78296,8.94,YYYY-41-DD 18:41:SS,Weekly,1080514
3817,VNBR84269467355299,708587,5.79,YYYY-16-DD 03:16:SS,Daily,1213547
3818,YFBH17218789093727,362180,7.3,YYYY-01-DD 17:01:SS,Monthly,9717545
3819,QYSJ66792938201581,653157,6.34,YYYY-10-DD 19:10:SS,Half Yearly,7600924
3820,YOLI32889593727188,205082,8.95,YYYY-44-DD 09:44:SS,Daily,4973369
3821,FXMZ58068941934575,934537,7.23,YYYY-40-DD 11:40:SS,Monthly,5206551
3822,HORE91172449873631,988430,6.75,YYYY-52-DD 21:52:SS,Monthly,2736876
3823,BXFA04633257740233,88547,6.82,YYYY-13-DD 07:13:SS,Weekly,3783420
3824,ZSFU69914866936527,956447,8.18,YYYY-01-DD 11:01:SS,Half Yearly,9320764
3825,SXZV93836513511970,718126,5.1,YYYY-00-DD 14:00:SS,Half Yearly,9338214
3826,CQKY06279545911527,78404,7.1,YYYY-19-DD 10:19:SS,Monthly,4394738
3827,RHJL52504507312402,452728,6.63,YYYY-33-DD 14:33:SS,Quarterly,6195289
3828,HOBW46419963173504,199884,8.47,YYYY-10-DD 04:10:SS,Yearly,419088
3829,COCI88805546809664,973507,5.99,YYYY-33-DD 09:33:SS,Yearly,4760644
3830,BUCL41274896813975,538609,8.68,YYYY-40-DD 08:40:SS,Yearly,4165963
3831,AZCT52320409261182,737985,6.58,YYYY-37-DD 09:37:SS,Quarterly,7457032
3832,AFXH43494377715549,752666,8.55,YYYY-44-DD 20:44:SS,Weekly,6103489
3833,UYRG17505074193450,289045,6.62,YYYY-06-DD 10:06:SS,Quarterly,8459388
3834,VJZG02029118082287,705576,8.27,YYYY-50-DD 05:50:SS,Quarterly,2974341
3835,VQIQ18703549296634,136148,7.82,YYYY-37-DD 08:37:SS,Quarterly,777704
3836,EYBF54548409453651,307663,6.44,YYYY-10-DD 10:10:SS,Daily,2022678
3837,BVCN18313004941039,634417,5.32,YYYY-44-DD 19:44:SS,Weekly,674092
3838,ZGCZ50237192579646,56179,8.89,YYYY-38-DD 02:38:SS,Yearly,8857996
3839,ODHM24179959802536,312208,8.67,YYYY-35-DD 20:35:SS,Monthly,2544717
3840,CQCX98204662000827,193100,8.2,YYYY-27-DD 00:27:SS,Quarterly,9115926
3841,CYIF74703035980804,431488,8.73,YYYY-00-DD 12:00:SS,Daily,1929672
3842,MENP01269277485155,790091,6.8,YYYY-27-DD 22:27:SS,Daily,8712392
3843,SOWO33350834732945,625259,5.11,YYYY-11-DD 07:11:SS,Half Yearly,3881866
3844,HORE91172449873631,587589,8.58,YYYY-11-DD 00:11:SS,Weekly,4888625
3845,PUTF50584851388192,505617,5.46,YYYY-39-DD 22:39:SS,Yearly,8706407
3846,LJMD32307409951612,870282,5.87,YYYY-47-DD 23:47:SS,Monthly,3343892
3847,FIQV30234102139213,637227,5.9,YYYY-00-DD 11:00:SS,Yearly,4886878
3848,HLKY90596079897073,811869,5.83,YYYY-51-DD 18:51:SS,Yearly,5844534
3849,PEZO02640591412476,99315,8.9,YYYY-15-DD 14:15:SS,Half Yearly,4483159
3850,QJKO96312105531241,539747,8.51,YYYY-39-DD 02:39:SS,Daily,9200063
3851,CTPZ02552923447185,809808,8.93,YYYY-04-DD 20:04:SS,Daily,7929382
3852,NTQX68537779325843,116875,5.78,YYYY-17-DD 13:17:SS,Daily,6935202
3853,ZWSG72281631753369,420199,5.15,YYYY-19-DD 18:19:SS,Half Yearly,5835025
3854,ENUL70902777481959,399406,7.4,YYYY-38-DD 02:38:SS,Daily,6910462
3855,TYWY74254166093710,11072,7.77,YYYY-10-DD 21:10:SS,Weekly,3436174
3856,KIQN42833096133111,791674,8.97,YYYY-55-DD 13:55:SS,Yearly,791718
3857,EUXJ35544314762351,465263,7.13,YYYY-47-DD 16:47:SS,Yearly,569496
3858,ACTM90739393490718,289901,7.49,YYYY-52-DD 00:52:SS,Monthly,8030550
3859,GBUZ34865290168499,73186,8.83,YYYY-49-DD 04:49:SS,Weekly,2475984
3860,PSSW37005471858061,300788,8.26,YYYY-01-DD 06:01:SS,Monthly,1176207
3861,HFLM67782079266642,430306,6.57,YYYY-16-DD 07:16:SS,Daily,3387395
3862,YRJJ56968015521297,205771,7.71,YYYY-08-DD 07:08:SS,Daily,1967179
3863,DRIP37211399872217,389006,7.3,YYYY-02-DD 14:02:SS,Yearly,2405103
3864,DBQD11928650148949,341730,7.27,YYYY-57-DD 20:57:SS,Yearly,6479789
3865,NRDB87006144592458,551886,5.47,YYYY-12-DD 21:12:SS,Quarterly,9380072
3866,ABUX60263787062329,417440,5.98,YYYY-32-DD 04:32:SS,Quarterly,8815629
3867,BMSB33029535076929,839062,5.97,YYYY-28-DD 17:28:SS,Half Yearly,839075
3868,XKYJ34453106663540,351886,8.59,YYYY-27-DD 16:27:SS,Weekly,8445005
3869,DULN54280344823085,340933,5.21,YYYY-30-DD 20:30:SS,Yearly,6717415
3870,WFJD37815561955943,968320,7.67,YYYY-48-DD 19:48:SS,Quarterly,7332668
3871,XNHJ74177595198259,282237,8.55,YYYY-28-DD 18:28:SS,Quarterly,3597569
3872,UHZT49589243972058,326686,7.55,YYYY-29-DD 03:29:SS,Quarterly,3629557
3873,KVBO72932919908077,345449,6.85,YYYY-11-DD 11:11:SS,Weekly,985998
3874,EAZL79674942380488,256469,6.6,YYYY-10-DD 11:10:SS,Half Yearly,1956942
3875,BXFA04633257740233,769898,5.83,YYYY-59-DD 17:59:SS,Weekly,769899
3876,MQAJ31270269855356,691890,7.79,YYYY-25-DD 21:25:SS,Half Yearly,3983863
3877,KOPA08333732891715,14111,7.64,YYYY-16-DD 11:16:SS,Weekly,4745603
3878,GSIG22093833206561,215986,7.6,YYYY-45-DD 11:45:SS,Monthly,4251456
3879,YPOW54383096232028,638272,5.5,YYYY-27-DD 17:27:SS,Half Yearly,1520904
3880,KDVC15435404909634,699729,7.54,YYYY-11-DD 19:11:SS,Weekly,699772
3881,VVHZ64417596085005,200408,8.6,YYYY-13-DD 16:13:SS,Daily,231868
3882,SZHA78061566723780,42746,7.9,YYYY-03-DD 01:03:SS,Quarterly,9365478
3883,SEHS53246667227670,746843,8.71,YYYY-08-DD 15:08:SS,Monthly,4998257
3884,ODHM24179959802536,778536,5.11,YYYY-03-DD 23:03:SS,Quarterly,8313727
3885,CAUH82028442979986,371381,5.24,YYYY-07-DD 12:07:SS,Half Yearly,6035688
3886,ODEL22453085365339,173884,6.46,YYYY-23-DD 10:23:SS,Yearly,9412664
3887,QMJG73970439152861,468244,8.65,YYYY-35-DD 06:35:SS,Half Yearly,3899013
3888,BVCN18313004941039,950188,7.3,YYYY-17-DD 00:17:SS,Yearly,7280881
3889,JQMC79114392338826,886278,5.14,YYYY-38-DD 15:38:SS,Daily,4043885
3890,YHAG73910539157117,34959,8.2,YYYY-26-DD 19:26:SS,Weekly,2305218
3891,WENE11617854100691,364276,7.31,YYYY-57-DD 08:57:SS,Half Yearly,5914242
3892,MCNM19048451020685,451997,5.72,YYYY-26-DD 13:26:SS,Daily,7282722
3893,EDQI48803261170666,616609,5.79,YYYY-34-DD 21:34:SS,Weekly,7112969
3894,RSAY12472920568542,190496,6.84,YYYY-27-DD 02:27:SS,Yearly,6811547
3895,KXSI45294531804341,730903,5.69,YYYY-50-DD 15:50:SS,Weekly,1198175
3896,NHKG17349047116814,814539,6.24,YYYY-03-DD 02:03:SS,Yearly,4115228
3897,MCTX55027176390468,448903,6.88,YYYY-08-DD 19:08:SS,Daily,2988299
3898,NTZA28619387618412,388304,7.73,YYYY-57-DD 11:57:SS,Monthly,7974129
3899,PYFT29376151492299,99651,6.17,YYYY-00-DD 17:00:SS,Weekly,9002854
3900,HCDN53883892241195,120145,5.53,YYYY-07-DD 02:07:SS,Monthly,2709783
3901,DRIP37211399872217,747916,7.45,YYYY-48-DD 20:48:SS,Monthly,1684864
3902,BBGG78013420074621,993466,7.6,YYYY-48-DD 19:48:SS,Monthly,3720416
3903,ZXYN80364262958486,901611,7.65,YYYY-12-DD 07:12:SS,Weekly,9849325
3904,IDDX50278538812601,606389,8.48,YYYY-10-DD 05:10:SS,Monthly,606417
3905,VSQA65172805385564,856217,8.24,YYYY-46-DD 17:46:SS,Daily,6381194
3906,XIFL99847542816019,480299,6.25,YYYY-21-DD 10:21:SS,Monthly,5408723
3907,PQWE76577015009033,486724,8.39,YYYY-32-DD 01:32:SS,Daily,6690586
3908,SNUI22772063416379,228595,5.62,YYYY-31-DD 17:31:SS,Daily,1972158
3909,LZBF13253843677578,403657,5.7,YYYY-08-DD 00:08:SS,Monthly,4998458
3910,REJL84373123465951,728568,7.23,YYYY-38-DD 05:38:SS,Half Yearly,4674441
3911,HGBN11260318826028,445676,5.58,YYYY-47-DD 08:47:SS,Yearly,9363883
3912,JSEO54172051847491,919086,8.41,YYYY-52-DD 01:52:SS,Quarterly,9669924
3913,EJWJ80582570431540,632247,5.96,YYYY-04-DD 01:04:SS,Daily,6216525
3914,MORC18818789048741,748808,6.9,YYYY-27-DD 18:27:SS,Daily,5717733
3915,QTEU88505145290738,107615,6.54,YYYY-04-DD 18:04:SS,Quarterly,9977142
3916,TRUC44606792199526,827954,6.25,YYYY-08-DD 08:08:SS,Yearly,8340616
3917,FQCO57026436230663,34586,5.11,YYYY-02-DD 18:02:SS,Half Yearly,9654354
3918,YZJI70773357384433,482507,5.25,YYYY-23-DD 13:23:SS,Quarterly,3555823
3919,GXDF04236285441565,477593,6.51,YYYY-11-DD 16:11:SS,Weekly,7656787
3920,FHAR28991533991783,394510,8.21,YYYY-31-DD 20:31:SS,Yearly,6817136
3921,AWYJ33846935836100,564354,5.41,YYYY-45-DD 18:45:SS,Half Yearly,8678294
3922,ZPML09428988082045,241449,6.3,YYYY-47-DD 08:47:SS,Daily,4811204
3923,IFOC20079072548234,609231,7.16,YYYY-33-DD 17:33:SS,Weekly,7055059
3924,GPGA72039097407095,122179,6.11,YYYY-20-DD 06:20:SS,Weekly,3528735
3925,SPVN28376882914829,585890,7.7,YYYY-01-DD 18:01:SS,Monthly,9545248
3926,AQZD43682287299422,131210,8.32,YYYY-46-DD 23:46:SS,Daily,8885818
3927,GZMN44386639743520,567392,7.44,YYYY-56-DD 10:56:SS,Daily,6912535
3928,DSDO78044603224275,974679,8.67,YYYY-23-DD 11:23:SS,Weekly,5367473
3929,CYOV98346921485240,300034,6.2,YYYY-15-DD 12:15:SS,Weekly,1153771
3930,KHAU35779352593749,494799,6.44,YYYY-48-DD 07:48:SS,Daily,2260403
3931,JXDZ60309760981493,757513,8.12,YYYY-35-DD 02:35:SS,Yearly,3512766
3932,BXGP38507718512553,562310,5.62,YYYY-15-DD 15:15:SS,Monthly,1359852
3933,SAOQ46079334206896,782821,8.8,YYYY-49-DD 15:49:SS,Yearly,9965761
3934,TLCX23577115178523,153430,5.13,YYYY-18-DD 01:18:SS,Weekly,2465446
3935,RQHZ43680414183245,42090,6.56,YYYY-12-DD 06:12:SS,Weekly,7844013
3936,WUKH83150629729780,845528,6.53,YYYY-33-DD 18:33:SS,Quarterly,5865657
3937,FLTC03420681163981,356198,8.47,YYYY-37-DD 20:37:SS,Quarterly,971904
3938,SRXZ57429504059328,761745,6.52,YYYY-08-DD 16:08:SS,Quarterly,2885216
3939,EYDD02411564872968,650507,8.15,YYYY-31-DD 14:31:SS,Daily,9228425
3940,PUTF50584851388192,309746,8.21,YYYY-43-DD 02:43:SS,Yearly,1168785
3941,TVXN06912197021458,318565,6.34,YYYY-52-DD 13:52:SS,Weekly,2896260
3942,QYUT98724450841552,238114,7.24,YYYY-44-DD 08:44:SS,Monthly,4218433
3943,HEAU69476146554531,300057,6.31,YYYY-18-DD 06:18:SS,Yearly,2149409
3944,RBRH49588356080041,406102,6.42,YYYY-38-DD 18:38:SS,Daily,4410940
3945,KKYD65612372616221,871539,8.55,YYYY-06-DD 09:06:SS,Quarterly,2805923
3946,YDIP18628973982758,15975,6.56,YYYY-11-DD 17:11:SS,Quarterly,8601391
3947,YUFS30753629321595,396519,5.2,YYYY-17-DD 21:17:SS,Monthly,5841719
3948,YKMQ40184147814864,955033,7.69,YYYY-01-DD 05:01:SS,Yearly,7426203
3949,XJPR14772266552712,413397,8.13,YYYY-45-DD 11:45:SS,Half Yearly,3259420
3950,POLZ68787341032522,260988,5.15,YYYY-37-DD 12:37:SS,Quarterly,398922
